,STreversal,AnnouncementReturn,MomSeason,Mom6m,Price,BookLeverage,AM,MaxRet,BMdec,Mom12mOffSeason,ChTax,IndMom,IdioVol3F,EarningsSurprise,Herf,IntMom,BetaLiquidityPS,zerotrade1M,Leverage,IdioVolAHT,ResidualMomentum,Tax,Mom12m,zerotrade12M,BPEBM,MomSeasonShort,ChInv,EBM,ReturnSkew,Size,ChNWC,cfp,BidAskSpread,CBOperProf,MomOffSeason,CoskewACX,GP,InvestPPEInv,DolVol,zerotrade6M,Accruals,EquityDuration,VolSD,DelLTI,LRreversal,NOA,CF,DelCOL,ReturnSkew3F,ConvDebt,RoE,ChInvIA,PctAcc,RevenueSurprise,TotalAccruals,OPLeverage,hire,ChNNCOA,DelEqu,Investment,ChAssetTurnover,ChEQ,ShareIss1Y,DelFINL,CashProd,grcapx,AssetGrowth,DelCOA,IndIPO,DelNetFin,dNoa,DivOmit,DivInit,RDIPO
201112,3.4147797,3.5394366,3.3303947,3.990282,3.399382,3.3714583,3.6029584,3.5531769,3.391495,3.5573196,3.0746646,2.6445324,3.576486,3.7767346,3.086427,3.4284556,2.8934934,3.367495,3.4667645,3.5475368,3.7906651,3.2313895,3.2419803,3.6674466,3.9463897,3.455155,3.407452,3.2712448,3.1008043,3.0134468,3.1460333,3.18642,3.1521034,3.5097272,3.7353754,3.63385,3.1997879,3.1836336,3.5314884,3.6082842,3.1501222,3.3631418,3.4443586,3.1473815,2.9841511,3.1278183,3.1725357,2.9740338,3.2667942,3.3063989,3.5197856,3.4102793,3.6842148,3.088264,3.3496132,3.554547,3.4653468,3.6546812,4.1014714,3.6219509,3.2223191,3.7111113,3.1821983,3.700181,3.186626,3.1783118,3.191992,3.5027359,0.7662893,3.588825,3.4515789,1.5663848,2.1301014,0.017092008
201201,0.8661925,0.86130875,0.55922985,0.39354455,0.50029856,0.4101495,0.81008303,0.37366837,0.3552027,0.4378448,0.5494913,0.6920135,0.29471982,0.28448135,0.47916734,0.49330997,0.30663157,0.31965867,0.59429663,0.47095427,0.3134241,0.43069956,0.32129264,0.4055278,0.44306567,0.4199526,0.23149528,0.3239701,0.28234854,0.4858536,0.309431,0.6541544,0.3680658,0.35859293,0.42809275,0.5797929,0.34621447,0.39201224,0.3185465,0.32447088,0.4418802,0.3771825,0.3046997,0.3351754,0.50599146,0.35041934,0.42024708,0.21690378,0.48274222,0.4676995,0.27878147,0.25340298,0.31217653,0.7514051,0.28279904,0.27367392,0.3353785,0.36999953,0.21011843,0.21743801,0.34301597,0.17937481,0.28387058,0.1987602,0.38535568,0.3882872,0.18181077,0.2345972,0.52189916,0.28463164,0.29148448,0.08454505,0.11974631,0.03336325
201202,1.0663929,0.9969022,0.62192476,0.6256873,0.5938902,0.5555172,1.044128,0.32999435,0.6860175,0.8023907,0.59291196,0.5000546,0.30083802,0.26934236,0.4553328,0.57313657,0.40895623,0.41623875,0.8082146,0.6514836,0.41414288,0.38824677,0.4355872,0.41525707,0.67524713,0.68492246,0.30649564,0.392945,0.39813405,0.50079906,0.3978513,0.82105744,0.43119332,0.5878185,0.54326046,0.690277,0.38890594,0.3913165,0.38363573,0.3666397,0.3856947,0.52179635,0.39448985,0.4357961,0.5409332,0.35282278,0.5666542,0.39092475,0.54708105,0.41014457,0.42362875,0.39599854,0.5129118,0.85666275,0.35100228,0.3961224,0.34810394,0.3608142,0.33235115,0.29933086,0.44390535,0.26157823,0.38740742,0.28389242,0.43736243,0.48658723,0.36357534,0.3601337,0.8171568,0.34305906,0.28830075,0.12598999,0.14679845,0.030461235
201203,2.9860587,3.1472619,2.9105415,3.4980586,3.2320518,3.0921097,3.1864269,3.1674306,3.077719,3.112958,2.6952658,2.4446895,3.310052,3.4844344,2.79892,3.1785352,2.6631546,2.9877408,3.1523318,3.157901,3.297012,2.9540212,2.937268,3.4818125,3.5776765,3.1726775,3.2597244,3.0317016,2.8104556,2.8779516,2.8044262,3.0427806,2.9473896,3.0417974,3.3562598,3.3439126,3.0172014,2.8619707,3.2621226,3.303751,2.9264617,3.2618198,3.013574,2.8442538,2.7957153,2.8880255,3.0415263,2.7245564,2.9777048,2.934657,3.3145294,3.212808,3.32307,2.720895,3.0671408,3.1664195,3.1411018,3.4898937,3.6014652,3.3166187,2.9677317,3.4536033,2.835588,3.4038796,2.9550414,2.8846254,2.886887,3.220457,0.19198334,3.2107987,3.1822104,0.80019027,1.1526778,0.010119643
201204,1.1036034,1.7215528,0.7987447,0.70825636,0.7473238,0.8467216,1.1942286,0.54197913,0.6077639,0.81507176,0.6868393,0.69439006,0.5538497,0.55870557,0.8656172,0.5853782,0.68644845,0.46442312,0.841047,0.793977,0.56890374,0.6779663,0.5235243,0.60843784,0.712984,0.81870776,0.45783272,0.72854996,0.48903286,0.67218304,0.5333969,0.7762343,0.6794895,0.68369406,0.644003,1.0194156,0.74425644,0.5748231,0.54710853,0.4336601,0.53576314,0.62885773,0.43721017,0.4727203,0.7360234,0.47805673,0.6541068,0.38083774,0.5343348,0.50415134,0.47371972,0.48792112,0.57368433,1.1207459,0.5159003,0.46382308,0.494363,0.5305368,0.5509849,0.5120877,0.6193478,0.47494885,0.46850973,0.51552165,0.59033346,0.603661,0.55348015,0.6016712,0.48591682,0.37187845,0.5092249,0.21817602,0.1644676,0.05114802
201205,2.5054624,2.6790202,2.2867754,2.8731883,2.694236,2.392175,2.4254034,2.6808102,2.3549964,2.524348,2.218595,1.9703709,2.5382097,2.8710337,2.1326773,2.5420208,2.2626593,2.3700974,2.4459896,2.310449,2.751244,2.3205829,2.4189694,2.892671,2.8833303,2.6153297,2.4931087,2.475429,2.3575072,2.3693259,2.2412944,2.2849517,2.2832317,2.4913418,2.653301,2.6476026,2.409537,2.3539293,2.751853,2.7299333,2.4248548,2.557837,2.534162,2.0994616,2.222609,2.2304666,2.3968499,2.2257516,2.4921813,2.0758002,2.7226164,2.5189967,2.5296679,2.2508307,2.6589718,2.4416409,2.7269068,2.695086,3.0565715,2.5811481,2.3779864,2.5845275,2.296149,2.7217321,2.3022716,2.3943903,2.398871,2.4502668,0.16217306,2.6217725,2.5074105,0.121609166,0.31901294,0.015809502
201206,0.9043873,0.9369134,0.57403475,0.4166008,0.5451416,0.4740164,1.0336357,0.43496054,0.36565673,0.41908437,0.5795605,0.48259938,0.35341233,0.47519645,0.5461014,0.6231382,0.4560114,0.39071873,0.8594512,0.6209614,0.43485153,0.41810375,0.42469698,0.43731213,0.74455184,0.57775885,0.39472112,0.5060341,0.2856726,0.54264224,0.39396796,0.77115023,0.5247817,0.5619405,0.5283661,0.72939533,0.5696138,0.3971271,0.4423969,0.4358443,0.50022024,0.4398916,0.4176968,0.34921303,0.5883364,0.37019014,0.57808536,0.45931903,0.34516674,0.4160506,0.41605464,0.49094272,0.48493844,0.83177114,0.3639688,0.40002736,0.4512034,0.6371851,0.30027947,0.4803726,0.46009192,0.27224377,0.5185508,0.3728517,0.39432454,0.4603777,0.42158732,0.40141666,0.44114316,0.31295344,0.44091296,0.11336478,0.14836358,0.02642743
201207,1.1797681,1.2160773,0.77312845,0.5405353,0.73090404,0.49931702,1.0273169,0.45951656,0.51319504,0.586934,0.7552495,0.6152564,0.45026907,0.5052327,0.6278225,0.6702782,0.49667788,0.41773462,0.7567586,0.6778455,0.48946556,0.45089486,0.44782987,0.3647738,0.7337667,0.6212356,0.37639713,0.56126434,0.43712196,0.7657423,0.40917295,0.64676285,0.5623218,0.4272598,0.61415356,0.7973647,0.4283405,0.45551047,0.53849924,0.43043348,0.5234521,0.46881118,0.33431756,0.4125873,0.52776736,0.39491734,0.59843355,0.3836471,0.4977113,0.49539283,0.4788998,0.43150443,0.57484466,1.0475936,0.38886163,0.25515553,0.3880366,0.42474088,0.38520706,0.5299832,0.41118503,0.3921707,0.5458351,0.46873772,0.40784982,0.64375937,0.36856848,0.41229495,0.5149492,0.38485003,0.51224947,0.26478603,0.19978821,0.051653724
201208,0.9910972,1.3626299,0.64238024,0.66936016,0.8823485,0.6218196,1.0526438,0.5284275,0.47995266,0.6547591,0.9654381,0.71231484,0.5004259,0.57860804,0.79849344,0.6684291,0.6843262,0.5241592,0.8808745,0.68711656,0.5027958,0.6751929,0.5109011,0.5587626,0.6552516,0.59087956,0.5889498,0.66590995,0.5193003,0.8732894,0.64007497,0.8793938,0.555837,0.7518525,0.51785153,0.84241194,0.6986352,0.6166428,0.66954285,0.51007295,0.5297822,0.6029826,0.40443456,0.4909068,0.643988,0.48527223,0.70550925,0.549763,0.47082737,0.3656879,0.49247238,0.65809065,0.63238174,0.97443205,0.3737092,0.39492822,0.5165736,0.645777,0.43912196,0.510929,0.6495021,0.41146457,0.6429096,0.5472442,0.5259039,0.48655468,0.5278062,0.48216176,0.41618195,0.49302018,0.4861279,0.38041347,0.15370159,0.03012909
201209,2.5836885,2.7590075,2.3732128,2.8963428,2.479922,2.483603,2.608633,2.4799495,2.35983,2.5887465,2.2798872,2.019533,2.5978525,2.847489,2.0504763,2.4514008,2.2566338,2.4413834,2.4255025,2.3678353,2.7413857,2.3474202,2.4106183,2.7517745,2.8883069,2.5377793,2.6326091,2.4134374,2.3453572,2.3177242,2.2883234,2.405326,2.150473,2.4343288,2.7085912,2.640525,2.4469213,2.3823187,2.5885768,2.7685869,2.3183954,2.4420948,2.3815403,2.1009932,2.1954896,2.2325573,2.3714228,2.31169,2.3732197,2.0186648,2.6384177,2.4788647,2.627601,2.2346108,2.5348883,2.4929037,2.636043,2.6498232,3.0552533,2.6117125,2.4821799,2.6510696,2.3742692,2.8116848,2.2971625,2.3079686,2.2599733,2.5911155,0.084476665,2.6998463,2.4723232,0.16973545,0.38981998,0.013444694
201210,0.8480393,0.9069743,0.43673307,0.4928182,0.6015075,0.5001666,1.0651047,0.3742148,0.5010994,0.6298692,0.533209,0.47571483,0.2247906,0.31645158,0.46796492,0.54042387,0.33351773,0.28839117,0.81345445,0.6060098,0.36179292,0.34290415,0.42731822,0.3471179,0.5631457,0.5425155,0.31970665,0.45894974,0.31924924,0.44386825,0.36688504,0.4917565,0.5032208,0.3566136,0.37379444,0.68374014,0.38785753,0.33331898,0.37847337,0.36584464,0.3571316,0.37529835,0.30656403,0.32878518,0.42040688,0.30732065,0.3973772,0.23043716,0.316096,0.43912208,0.3282462,0.29940924,0.48154706,0.8955274,0.25071502,0.23292547,0.33101192,0.32740983,0.33159187,0.1799564,0.3100798,0.21498035,0.47790667,0.26865444,0.41215235,0.41627392,0.4650217,0.38735658,0.5589381,0.22989051,0.24739155,0.14111885,0.18032062,0.03552656
201211,1.1299349,1.4638474,0.72553605,0.68460155,0.7052379,0.61608636,1.0070715,0.53593355,0.385987,0.5923635,0.7369999,0.76818967,0.41457564,0.588633,0.5924466,0.65774024,0.60401773,0.44445738,0.92020833,0.63579667,0.54683185,0.73939496,0.5450303,0.530652,0.92430675,0.907108,0.664566,0.60708225,0.49560842,0.6470317,0.45422482,0.9129706,0.58049744,0.6611917,0.5059073,0.9602523,0.55279833,0.5012284,0.516845,0.5356315,0.5731158,0.4897804,0.4742795,0.47929078,0.64885265,0.4489305,0.7393644,0.44378605,0.5841698,0.44496736,0.47657353,0.4494455,0.46510237,0.94533473,0.43090653,0.47430962,0.48242718,0.48781544,0.4232757,0.41295376,0.6747232,0.40129018,0.46876797,0.54990965,0.5348456,0.5747172,0.46848908,0.59388435,0.55815285,0.46576208,0.39145133,0.16744794,0.1674972,0.033615842
201212,1.8902415,2.1093721,1.7788639,2.143139,1.928128,1.5739632,1.8676113,1.7409228,1.6836256,1.884705,1.6874876,1.3197011,1.8614098,2.1162713,1.6093687,1.9008238,1.5242586,1.6721814,1.6286566,1.6942276,2.0064867,1.6391028,1.724434,1.9820336,2.136447,1.7534183,1.9757943,1.756404,1.6186017,1.6639591,1.6675297,1.592824,1.5831208,1.7636962,1.881332,1.8626404,1.6684344,1.7927974,1.9377757,1.7961782,1.5672498,1.4942241,1.7634304,1.3515716,1.6947017,1.4347515,1.6759436,1.6481761,1.6897277,1.2759917,1.7600346,1.8449037,1.8867779,1.6549573,1.7897007,1.6420735,1.8391141,1.9592835,2.061868,1.8118559,1.7710377,1.9116038,1.5092007,1.897577,1.6691922,1.5646775,1.720631,1.8575623,0.21134223,1.79963,1.6761578,0.11053764,0.1344727,0.01680217
201301,1.3749106,1.5306919,1.1912348,1.3439362,1.2145835,0.84654707,1.3882024,1.1161182,0.8566611,1.274742,1.2586304,1.0030872,0.98593396,1.0927769,1.0536665,1.1473985,1.0590647,1.1121013,1.1211089,1.090745,1.0975357,0.98073494,1.2782037,1.2056873,1.4271483,0.9907423,1.1058178,1.0117493,1.069701,0.99146855,1.0281016,1.1758314,0.9874374,1.2248337,1.193242,1.2792783,0.850766,1.2199795,1.1927209,1.1754905,1.0854892,1.1281695,1.1136941,0.7927208,0.90725666,0.7340035,1.2036524,0.96417165,1.105945,0.6332808,1.0321916,1.0837116,1.1318506,1.233395,1.0766118,0.7882756,1.1345625,1.2783142,1.1892378,1.100637,1.1143687,1.1121458,0.90364987,1.1761456,0.98740166,0.94269437,1.0095662,1.1960157,0.56637555,1.1854438,1.1096858,0.23405817,0.24265051,0.056455813
201302,2.5775921,2.7045054,2.3514397,2.8968053,2.573192,2.3527493,2.6055703,2.6284232,2.4554276,2.4317558,2.2555182,1.9739163,2.6409101,2.735734,2.261571,2.5959678,2.2040176,2.4661658,2.5072052,2.3966742,2.7110698,2.1529183,2.4523861,2.890824,3.0103354,2.6986535,2.588183,2.3698263,2.2329357,2.3033042,2.326063,2.2572896,2.2870088,2.4186053,2.6820526,2.740034,2.4446125,2.3312182,2.7654693,2.7253785,2.348862,2.3253033,2.561495,2.1722713,2.2238364,2.1363618,2.2641268,2.2536542,2.402254,2.024238,2.5938375,2.4887588,2.5726082,2.2040431,2.4668856,2.4529004,2.6858606,2.7775946,2.9827056,2.6163294,2.5066965,2.631956,2.2387178,2.759845,2.3402438,2.1718516,2.2723742,2.5143383,0.118496574,2.7058897,2.3974125,0.14129388,0.5666088,0.0139939645
201303,3.1759179,3.0734386,2.9631298,3.5330458,3.2008924,3.0721092,3.2606509,3.28108,2.9704912,3.0137806,2.7129211,2.5271304,3.3319001,3.3384562,2.7095883,3.1920056,2.5963745,3.0863767,3.0084412,3.2575917,3.3130457,2.9994628,3.041163,3.48653,3.5903642,3.1360526,3.122173,2.929998,2.8725076,2.9301045,2.8180938,2.9582238,2.856404,3.119166,3.3449183,3.4181252,2.876648,2.891081,3.2768795,3.3110275,2.8354032,3.109173,3.1632538,2.8697176,2.9049597,2.8393886,3.0353494,2.8023775,2.93405,3.0074432,3.3182366,3.22832,3.241855,2.6838386,3.1130548,3.0784419,3.251485,3.4443526,3.6439083,3.230803,3.0380905,3.1866436,2.8440793,3.4244726,2.8388238,2.8527195,2.9763901,3.2557416,0.10249469,3.2224967,3.0479424,0.6684041,1.3662274,0.010321981
201304,0.6811526,1.0979182,0.49653757,0.43111056,0.62514085,0.5021341,0.8356755,0.33968222,0.26756102,0.48689777,0.57974315,0.48196352,0.35787848,0.29784307,0.5326144,0.47593096,0.36987445,0.21990785,0.5508234,0.4974568,0.33779883,0.45679113,0.36521354,0.33162907,0.62142175,0.5602746,0.39644203,0.26754245,0.3050304,0.6167357,0.397116,0.552825,0.44002682,0.4099273,0.31479296,0.66600394,0.33919045,0.3300054,0.4362933,0.31833094,0.4634264,0.30439663,0.29776737,0.2796106,0.4917605,0.33441058,0.31024244,0.2906274,0.2904905,0.3689696,0.30318844,0.2963298,0.3526691,0.6491649,0.29559663,0.28470472,0.25946513,0.30968693,0.32445914,0.30072933,0.39722922,0.2518057,0.35117793,0.34799013,0.36304754,0.36867622,0.28723928,0.36921734,0.31766495,0.3842553,0.32096362,0.07559651,0.12651016,0.009478686
201305,0.7807028,1.4232098,0.5243953,0.55949944,0.7845836,0.5237251,1.1935788,0.46934083,0.57890075,0.6047107,0.739093,0.75338626,0.46694374,0.5047062,0.60297954,0.6493069,0.5177503,0.41204175,0.9049446,0.6662806,0.5247866,0.62800574,0.6702883,0.4150269,0.7813819,0.75687647,0.519879,0.5661544,0.49089524,0.6071721,0.52323556,0.84477675,0.61665696,0.6112634,0.51854116,0.8290423,0.5038364,0.38467014,0.5446235,0.41794938,0.5596317,0.40088207,0.46716934,0.5085722,0.67689204,0.41325,0.5260348,0.37278017,0.58867854,0.5760703,0.3960474,0.35991806,0.6341178,0.957166,0.3764181,0.38419586,0.5225982,0.4837833,0.48694697,0.45209575,0.56235796,0.5212721,0.47039464,0.5742109,0.5031224,0.5284896,0.5026278,0.5025014,0.4022166,0.5311559,0.39422843,0.17345616,0.10589665,0.031524576
201306,0.7593843,0.9781395,0.47239304,0.45987594,0.5541976,0.5946045,1.049308,0.3906508,0.44900483,0.5155367,0.48763534,0.37030646,0.36429062,0.36106732,0.4509046,0.41393182,0.44441515,0.33536604,0.75993985,0.49190414,0.32571137,0.3318045,0.55102485,0.38024935,0.58451253,0.63642514,0.32815102,0.39604002,0.32621706,0.5582339,0.19104062,0.61485434,0.5333324,0.44884357,0.24981195,0.6553099,0.2564196,0.26324785,0.369196,0.41468966,0.39873648,0.3729691,0.21969993,0.3827118,0.43059483,0.30364284,0.35991016,0.33597687,0.39049998,0.32420784,0.30861723,0.28278527,0.50767136,0.70657164,0.3036982,0.34485674,0.29599038,0.3400729,0.33824706,0.27148128,0.33446178,0.32203135,0.40607068,0.29887938,0.43471667,0.44627926,0.37971982,0.29444548,0.5652186,0.33317617,0.27293047,0.12264252,0.1553617,0.071673945
201307,3.440203,3.6556704,3.2796876,4.0246215,3.6103177,3.692846,3.7053514,3.663125,3.4350972,3.6246667,3.2259681,2.9783218,3.821316,3.920238,3.1612236,3.5131621,3.0926213,3.2960489,3.4130876,3.5674589,3.812119,3.2287686,3.3651214,3.914314,4.112944,3.8066902,3.5781934,3.4216976,3.1178463,3.3393886,3.2678285,3.3491952,3.346254,3.561456,3.799155,3.8329422,3.4532328,3.320208,3.6686692,3.8093684,3.3118904,3.4178026,3.6016285,3.3836343,3.132747,3.2863424,3.2339237,3.0528674,3.3339126,3.455755,3.680191,3.563233,3.9632065,3.2218053,3.5508196,3.7025979,3.643086,3.8700302,3.9325302,3.8235826,3.4557426,3.576186,3.197204,3.943361,3.3479645,3.3183243,3.4312162,3.6520233,1.023965,3.6162393,3.4919329,1.8936676,2.685453,0.0169681
201308,0.7457774,1.0119628,0.68071145,0.41706622,0.7280823,0.42206523,0.9890857,0.41527513,0.5391165,0.6996888,0.53871316,0.75503516,0.3544285,0.47146755,0.7692572,0.71331096,0.5761543,0.46504527,0.7920675,0.7395071,0.50652236,0.42233968,0.5036226,0.37441292,0.91040146,0.69249076,0.4321798,0.42537197,0.45072225,0.607727,0.48537752,0.8243129,0.53542227,0.7495556,0.37997684,0.8340263,0.51568055,0.38737926,0.44508138,0.41805854,0.65872544,0.3647644,0.43454522,0.39624014,0.6053834,0.5407594,0.4695607,0.43659055,0.61043704,0.41309455,0.3777331,0.3954826,0.4824441,0.9699281,0.43666878,0.3415885,0.5295326,0.5282369,0.4230176,0.42699853,0.43619114,0.34733942,0.47774497,0.34570518,0.46790394,0.67087066,0.39574,0.467596,0.3386751,0.42881858,0.3960247,0.13327047,0.10870356,0.042402193
201309,3.5596623,3.4358265,3.218175,3.9719853,3.5779974,3.6634903,3.842201,3.805434,3.4479032,3.4703465,2.9831715,2.9333482,3.7276416,3.8835802,3.044663,3.5264635,2.9590786,3.260571,3.620458,3.6479242,3.7962482,3.314139,3.3199422,4.0397096,4.143252,3.5861132,3.527489,3.545432,3.1638126,3.2537751,3.2707672,3.3515134,3.283362,3.5725007,3.883512,3.8061864,3.4740975,3.2779746,3.6154654,3.9378974,3.3146794,3.4344993,3.5818243,3.4311967,3.1968842,3.2673805,3.2814262,3.1461892,3.2753513,3.540283,3.6089127,3.7101762,3.7669737,3.1619115,3.3417857,3.8733468,3.5695877,3.7672107,4.2425976,3.7829564,3.437185,3.7673626,3.4164555,3.8692372,3.35363,3.3923278,3.3821964,3.5742116,1.146523,3.628684,3.4897606,2.0626388,2.9015934,0.022531062
201310,0.6615553,0.86851734,0.44865313,0.39601544,0.6159056,0.4933225,0.942139,0.32042408,0.5161475,0.5965744,0.58842486,0.5777903,0.23847885,0.36324874,0.53848416,0.6311549,0.43531203,0.3521896,0.73914075,0.5273212,0.3615284,0.4896353,0.47060433,0.4823195,0.6158997,0.45475477,0.3891293,0.4587509,0.29848754,0.5874886,0.2845702,0.74107325,0.51969534,0.48721308,0.48500842,0.7674858,0.3893349,0.40528005,0.44235608,0.4861338,0.3537766,0.34407935,0.42865658,0.28233212,0.529553,0.44065183,0.39296228,0.25305465,0.37838602,0.51748943,0.34574673,0.32993507,0.42143226,0.63782066,0.25888363,0.30613047,0.41335928,0.432609,0.33649108,0.330136,0.4844644,0.34655768,0.43754578,0.27501568,0.5818782,0.506749,0.36249238,0.3307786,0.5011105,0.37416074,0.38693127,0.13550201,0.13677786,0.07659689
201311,1.8197364,1.9205828,1.6256648,2.0291507,1.8685166,1.5358713,1.928645,1.7198968,1.7747968,1.7816653,1.7319968,1.3558599,1.7537023,2.0386987,1.4859037,1.7433004,1.4744765,1.6372128,1.6381321,1.6986576,1.9441359,1.6257133,1.6662135,1.9769174,2.0858216,1.7408966,1.8845482,1.7509472,1.6042386,1.7000718,1.6278017,1.5178779,1.5466392,1.7913086,1.9031409,1.8088095,1.5427854,1.6764913,1.9371197,1.8373399,1.7400861,1.7031959,1.6958034,1.3137983,1.5995581,1.3525276,1.7408328,1.4526821,1.6795332,1.1395854,1.7072079,1.6554894,1.8315018,1.580167,1.7337223,1.5711657,1.8398879,2.0294545,2.1063855,1.7531599,1.6670257,1.8350744,1.5299852,1.881752,1.650305,1.5141817,1.662095,1.7953385,0.16377454,1.8311316,1.7530154,0.13940324,0.24294944,0.021707471
201312,0.6197593,0.60329396,0.25918287,0.3014337,0.36435288,0.3485128,0.8335643,0.24302804,0.35455528,0.6243158,0.32229832,0.44503966,0.22353503,0.187892,0.39960817,0.36380154,0.28101677,0.23149584,0.6485028,0.51124746,0.27756158,0.23327816,0.33254552,0.21640655,0.47526357,0.33970323,0.2271819,0.30467194,0.24235968,0.23679519,0.19870324,0.51691025,0.23976603,0.33432198,0.4659994,0.64828223,0.22199656,0.26625478,0.28748742,0.22889894,0.2658258,0.23294206,0.34111658,0.23206967,0.4349643,0.33300194,0.23869124,0.20403005,0.21838796,0.41013616,0.20208645,0.21383259,0.41812462,0.49914163,0.15274243,0.22039914,0.16750179,0.25201142,0.17329909,0.12306989,0.29763797,0.13277946,0.20708807,0.26469964,0.40251625,0.20383468,0.24739216,0.1988556,0.53490674,0.22640559,0.21663389,0.11747341,0.118686624,0.05182
201401,1.9749736,1.7857853,1.2267842,1.5236471,1.4444298,1.1762495,1.6238627,1.2369833,1.1696761,1.4639431,1.3179016,1.0805994,1.3261201,1.3266704,1.2644678,1.3344241,1.0373813,1.2534169,1.6729194,1.2509466,1.3760812,1.1554818,1.4292305,1.368732,1.5004554,1.3627859,1.4280348,1.2726628,1.2099319,1.2753377,1.1530333,1.3274202,1.1097066,1.3664767,1.2947637,1.706068,0.9714206,1.1840676,1.5344503,1.4360502,1.178478,1.1614113,1.1669871,0.77996236,1.3869439,0.86801326,1.1877209,0.93885666,1.1750226,0.8444959,1.358044,1.1324056,1.4512119,1.4739854,1.2349293,0.91764,1.2666472,1.1595856,1.3416398,1.1649541,1.2149557,1.1514606,1.2368093,1.2963637,1.1917455,0.9739229,1.2099675,1.3437455,0.7792318,1.314471,1.1345283,0.32860467,0.30339414,0.07000588
201402,3.091091,2.9921973,2.7429302,3.346184,2.9469306,3.0186307,3.0715985,2.822465,2.7634661,2.853413,2.6389217,2.350164,3.2803776,3.1391127,2.5731177,2.9339404,2.4425557,2.8161526,3.1587713,2.7822852,3.0828772,2.486935,2.7801487,3.083067,3.522469,2.8634288,2.9811864,2.8920362,2.4963574,2.7171726,2.615281,2.6869113,2.6836255,3.002857,3.0506363,3.2577815,2.6288636,2.8585196,3.348125,3.1213076,2.850644,2.752213,2.8705063,2.652154,2.803335,2.491175,2.5972528,2.3919833,2.8415487,2.5346217,2.9104204,2.7689636,3.3694763,2.6488535,2.939007,2.6963165,3.0860782,2.8901072,3.3797777,2.9388397,2.8973677,3.0696416,2.7262194,3.3231506,2.7744873,2.576656,2.8052778,2.973742,0.34205255,3.1390078,2.965651,0.36268514,1.0815796,0.04405058
201403,1.2783681,1.1209104,0.66794556,0.765951,0.7930189,0.91438454,1.3494447,0.7917683,1.0954007,1.0017188,0.7789964,0.9316304,0.63530385,0.91155255,0.93584394,1.0363513,0.67251277,0.73746085,1.1237344,1.0131493,0.7380305,0.6756298,0.78777707,0.7135145,0.78076524,0.85801375,0.6883742,0.7778865,0.6195326,0.7042044,0.72436553,0.98141026,0.79949963,0.76609766,0.99797994,1.4159436,0.81386125,0.56555164,0.828517,0.8154745,0.74450946,0.6506948,0.63648725,0.49471897,1.103746,0.7234875,0.63839304,0.5526693,0.7286227,0.80422574,0.6450516,0.67362994,0.88871765,1.0034176,0.4849003,0.7438543,0.70862365,0.71594316,0.6305385,0.6237471,0.7392177,0.50714785,0.77049625,0.49109176,1.0056291,0.683077,0.68107975,0.5385801,0.87908876,0.5545895,0.56711483,0.2108742,0.26297078,0.07231187
201404,2.603483,2.6882265,2.2835705,2.9189076,2.4862528,2.4416513,2.4749916,2.4412584,2.3438356,2.4517078,2.1526475,1.8947675,2.670873,2.6731076,2.1523063,2.4092405,2.0882814,2.273747,2.5795922,2.304806,2.6249597,2.107521,2.4220233,2.5666935,2.9125528,2.3090224,2.5588698,2.3896542,2.145155,2.2722814,2.2088544,2.3415024,2.155152,2.4760714,2.5755577,2.814488,2.2179174,2.265634,2.8653793,2.5939763,2.3587062,2.2947664,2.3119786,2.0296383,2.3678584,1.963089,2.3207395,2.0792303,2.4272726,1.9493449,2.3908796,2.3278947,2.8410068,2.3050735,2.4006317,2.1572924,2.5586956,2.4583027,2.7172058,2.4190896,2.4099984,2.4648337,2.2507882,2.7509942,2.2974684,2.1214743,2.299588,2.5001287,0.43128127,2.5755465,2.4120398,0.12648804,0.43996674,0.065057784
201405,2.6150246,2.7109687,2.3301165,2.8572829,2.4515648,2.4349523,2.501184,2.353688,2.241904,2.4417086,2.1470513,1.9042817,2.7205915,2.5900881,2.1798937,2.3904953,2.1087565,2.3087904,2.6022465,2.2830415,2.5819392,2.0547495,2.454098,2.6392887,2.952227,2.370118,2.5523033,2.3004856,2.1188323,2.2832391,2.1252434,2.370359,2.1872745,2.485976,2.4997222,2.6940897,2.1593354,2.3543677,2.8670614,2.4529135,2.3204956,2.3420694,2.4096634,2.0029418,2.2813566,2.0288208,2.1774266,2.0306115,2.4722745,1.913207,2.478102,2.3231227,2.8308766,2.1744778,2.4010842,2.1111927,2.632847,2.4356897,2.7819324,2.419799,2.4818308,2.4102025,2.2425463,2.7930424,2.2273982,2.1237645,2.2755034,2.5438473,0.43279913,2.6010504,2.4122808,0.17453338,0.4283913,0.03347358
