,STreversal,Mom6m,Mom12mOffSeason,MomSeason,ResidualMomentum,Price,AnnouncementReturn,BookLeverage,BMdec,AM,MomOffSeason,IdioVolAHT,IdioVol3F,zerotrade1M,CBOperProf,Size,MaxRet,MomSeasonShort,EarningsSurprise,IntMom,IndMom,ChTax,zerotrade12M,BidAskSpread,Mom12m,ReturnSkew3F,LRreversal,Herf,BetaLiquidityPS,zerotrade6M,DolVol,BPEBM,CoskewACX,Tax,Investment,Leverage,CF,NOA,EquityDuration,cfp,RoE,ShareIss1Y,Accruals,DelLTI,RevenueSurprise,OPLeverage,GP,InvestPPEInv,ChNWC,CashProd,ChAssetTurnover,EBM,ChInvIA,IndIPO,grcapx,hire,VolSD,ChNNCOA,ChInv,DelCOL,ReturnSkew,DelFINL,TotalAccruals,PctAcc,ChEQ,DelNetFin,DelCOA,dNoa,ConvDebt,DivInit,DelEqu,AssetGrowth,DivOmit,RDIPO
201109,0.7831948,0.4292483,0.6158457,0.69558287,0.35295856,0.7646869,0.5780907,0.5648917,0.5508052,0.83282566,0.43245795,0.62592286,0.31760013,0.37798125,0.48618934,0.4856113,0.53907824,0.59214056,0.24141242,0.81345206,0.44259065,0.43641716,0.28339618,0.6743311,0.3808284,0.5102071,0.5828489,0.43719712,0.35379767,0.226116,0.32061815,0.61426526,0.5935938,0.22863005,0.25877663,0.67464143,0.5350302,0.26117355,0.369467,0.46355385,0.45071858,0.29672936,0.39990142,0.2783047,0.52888834,0.24584231,0.31750238,0.3234706,0.31466225,0.4360052,0.34082553,0.37166023,0.27964732,0.49305514,0.4128171,0.32010883,0.27491653,0.25258642,0.31231526,0.2910753,0.3780781,0.262672,0.2276985,0.3932894,0.2720179,0.22257893,0.3387938,0.20586526,0.33745292,0.10889585,0.2790101,0.25620937,0.12427184,0.031504232
201110,5.672073,5.68202,5.186949,4.666344,5.6036944,5.328113,5.6228194,4.8699627,5.3477263,5.360246,5.2478514,5.0870285,5.053159,5.492861,5.3051515,5.65063,4.597609,5.5100007,5.6211295,5.0967617,4.8347754,5.3522363,5.9265347,4.5902653,4.953316,5.269244,5.2421007,5.194618,4.72401,5.7803926,5.6845145,5.734582,5.5106087,4.8514066,5.2768316,5.4801445,4.92251,4.8204317,5.248972,4.869222,5.613772,4.960635,5.3732767,4.401611,5.041563,4.758994,5.000028,5.231032,4.8859406,5.4980674,5.356026,5.19882,5.5263143,0.38311508,4.877093,5.2935996,5.4663496,5.2873936,5.369575,5.171064,4.9986725,5.567982,5.512965,5.232327,4.8966427,5.4577894,5.552875,5.213483,4.7473273,0.58270955,5.415417,5.0652657,0.32957283,0.02924069
201111,0.9412972,0.5359587,0.53663963,0.5492035,0.53571665,0.83979326,0.66284066,0.66723615,0.5661669,1.1661856,0.48252374,0.6676601,0.5846832,0.37614852,0.5219682,0.7652971,0.6578646,0.57584023,0.3695149,0.78468704,0.7117945,0.7251824,0.31807333,0.7094886,0.4009626,0.545365,0.76191604,0.64383125,0.4828597,0.31348756,0.42995226,0.5828579,0.6169625,0.4228434,0.43061367,0.8104113,0.59344184,0.33759683,0.4137503,0.49864832,0.43574414,0.48125768,0.43509912,0.46446276,0.6765006,0.28173283,0.4448725,0.40209636,0.34293473,0.39854345,0.52155495,0.586008,0.43028536,0.39236552,0.47910848,0.39131844,0.3708683,0.3644898,0.38367128,0.34561786,0.5175461,0.3684359,0.3485668,0.33270615,0.3119334,0.34205732,0.32315958,0.36986953,0.41848153,0.16214149,0.27306974,0.3978329,0.14043242,0.017271789
201112,3.3515582,2.1203313,2.0836532,1.8487642,1.8688127,2.4912488,2.8107197,1.5907935,1.8763229,2.287637,1.9682505,1.9449875,1.7604878,2.0967991,1.9329513,2.5208259,1.605752,2.4866927,2.2108772,2.2549696,2.2288694,2.1745503,2.036581,1.8049405,2.0142431,2.0260456,2.2342277,1.9634403,2.121327,2.135515,2.1943944,1.9506352,2.2361984,1.7448815,1.9958814,2.2738883,2.0976849,1.5232615,1.8103153,1.8353236,2.0857077,1.8068498,1.8431096,1.3839486,2.2839353,1.5926715,1.8844051,1.8233824,1.7018675,2.0189958,2.1122768,2.0579565,1.8945876,0.9326278,1.7220798,1.7841058,2.1295197,1.9643049,2.182399,1.7837698,1.9865192,1.9762594,2.3650255,1.9035947,1.8493667,1.9071223,2.0353026,1.825402,1.4338602,0.33814982,1.8505034,1.8271633,0.73079854,0.046681248
201201,7.3892446,7.448757,6.7751355,6.40321,7.4402027,6.9584327,7.260234,7.073752,6.958014,7.1811376,6.8449574,6.890133,6.9762163,7.448529,7.149453,7.0904922,6.270067,7.2450385,7.314453,6.8293443,6.4797807,7.0643067,7.9727693,6.345767,6.3188834,7.0102,6.655542,7.02328,6.323225,7.560815,7.1204524,7.7586393,7.319921,6.5677447,7.0767684,7.3732114,6.614964,6.7167697,6.90845,6.569815,7.442549,6.4779143,6.9850197,6.1232967,6.6649547,6.8533287,6.7009544,6.8620524,6.559282,7.273597,7.080658,6.7430987,7.4823165,2.162728,6.765766,7.038172,7.3013487,7.108924,7.264989,6.6434016,6.508407,7.2302775,7.4537797,6.95911,6.4165673,7.252972,7.334748,6.7418623,6.8356137,5.2699018,7.3176546,6.8806496,3.6218855,0.0138231795
201202,0.6703077,0.5256137,0.59187376,0.7334867,0.55086213,0.7511116,1.0832878,0.5363402,0.44774982,1.0353594,0.40867034,0.59353054,0.57291794,0.47456363,0.5789865,0.726696,0.54433244,0.7355754,0.50606334,0.7338223,0.8035846,0.69423825,0.44867828,0.7267722,0.5701638,0.5159184,0.61940145,0.64079946,0.7689504,0.49214476,0.67958546,0.60205144,0.71535975,0.7460768,0.4816685,0.81972235,0.7357341,0.45453867,0.50588876,0.66727793,0.4842959,0.61088425,0.52024025,0.50707585,0.71990937,0.41930258,0.46282947,0.6946193,0.49063757,0.48690155,0.6080859,0.634967,0.60621476,0.5933285,0.6272513,0.59324306,0.57363933,0.60570514,0.50717366,0.55660594,0.59403294,0.5798342,0.5899166,0.6166717,0.44104263,0.5169926,0.5220206,0.52262956,0.44839436,0.22041611,0.40399754,0.49420738,0.20203376,0.041301873
201203,6.225378,6.3273225,5.7834063,5.342042,6.119577,5.9961486,6.1184654,5.696347,5.7256,5.970889,5.7213974,5.6799407,5.7314863,6.2346354,6.0870366,6.151811,5.1912513,6.106056,6.18484,5.7617874,5.377641,5.965008,6.849837,5.370528,5.4305906,5.945577,5.631167,5.8909993,5.451023,6.3701887,6.1829147,6.3798327,6.20957,5.3071723,5.816791,6.0026617,5.49904,5.5657587,5.8069077,5.354059,6.1899676,5.4713745,5.932233,5.1292825,5.586213,5.4569535,5.3142247,5.6874924,5.621172,6.180554,6.0277166,5.649286,6.1931105,0.19628805,5.5177145,6.0197706,6.1514587,5.992179,6.08678,5.771474,5.413493,6.078554,6.0725527,5.6917257,5.428713,5.9327307,6.2985954,5.759053,5.507791,1.8115373,6.0691304,5.4673896,0.9707808,0.018259859
201204,4.639989,4.612639,4.3302608,4.060954,4.6512527,4.6595736,4.713971,3.8424392,4.26348,4.4225135,4.128128,4.1295223,4.1402526,4.602886,4.4818616,4.8161216,3.685013,4.764814,4.748654,4.305775,4.0694475,4.6461654,4.9427476,3.791956,4.0819974,4.4543824,4.3039355,4.1995254,4.067251,4.7297783,4.7173376,4.6503024,4.6523733,4.0492544,4.201468,4.306922,4.0807376,3.7751973,4.2276354,3.9307752,4.6020875,4.076936,4.3375316,3.5695312,4.1782312,3.775197,3.9952729,4.282002,4.1504517,4.4837317,4.443606,4.3330846,4.5000935,0.249608,3.9172137,4.4678965,4.6246943,4.474461,4.632488,4.1690087,4.176222,4.595366,4.5376325,4.347634,4.1146235,4.4416833,4.718567,4.401774,3.6182926,0.532759,4.721068,4.2754264,0.5603821,0.041884925
201205,7.4493456,7.5794706,6.9224353,6.333877,7.3131657,6.9574466,7.0571475,6.913286,6.9023542,7.2801347,6.678135,6.921981,6.9077625,7.507453,7.2693167,7.2655993,6.211324,7.421799,7.48257,6.805007,6.359086,6.830641,7.8639817,6.422079,6.390875,6.967018,6.775912,6.9137163,6.3894153,7.7091904,6.9950113,7.7930846,7.3504486,6.5522633,7.100209,7.490575,6.60122,6.543263,7.042495,6.737984,7.58094,6.553244,6.8774085,6.049328,6.5074925,6.701314,6.567309,6.898557,6.6190834,7.175815,7.090527,6.788574,7.5183454,2.0816777,6.7957454,7.036112,7.225753,6.8647733,7.1109595,6.8561053,6.2793565,7.3064423,7.205633,6.799931,6.453912,7.127244,7.3727937,6.7866273,6.9061713,4.9576764,7.2220836,6.766725,3.3182554,0.009159606
201206,6.3918447,6.495837,5.7918134,5.3751473,6.2254744,6.0183406,6.2137628,5.7215314,5.8370805,5.9803877,5.626499,5.818913,5.7435164,6.455643,5.9659905,6.156017,5.216954,6.238722,6.176151,5.8108716,5.610154,6.0606155,6.6789317,5.29176,5.3404727,5.9923034,5.749782,5.8960347,5.404122,6.4700384,6.3344703,6.356378,6.231762,5.453215,5.6974125,6.10281,5.481102,5.3702545,5.917359,5.4183125,6.18002,5.5696406,5.9102907,5.16206,5.682488,5.5500784,5.7306786,5.7219343,5.504173,6.1714616,6.1916676,5.8456554,6.2402606,0.18779078,5.4989934,5.907592,6.326543,6.002072,6.2667055,5.8195577,5.6197486,6.3190646,6.1785126,5.8230343,5.551816,6.084587,6.2607355,5.7797074,5.5750685,2.0631442,6.0478826,5.6395383,0.657257,0.019072449
201207,3.1466231,2.8438995,2.6498356,2.7562463,2.7377932,2.9447858,3.3269083,1.9469323,2.4606059,2.333446,2.5396316,2.4851255,2.4858913,2.740141,2.6347136,3.1404698,2.2259927,2.9757323,2.9097028,2.629604,2.6526687,2.9556391,2.8622558,2.2163906,2.5948389,2.751218,2.7194705,2.6106985,2.7560103,2.7772324,2.9976544,2.791592,2.8522353,2.4150906,2.5672417,2.5316186,2.5860744,2.138061,2.4808865,2.456288,2.981923,2.523097,2.8138928,2.1524546,2.884394,2.153807,2.6230755,2.4420156,2.5930624,2.6802585,2.6660273,2.5347025,2.4878678,0.50423235,2.2040122,2.7798707,2.9427319,2.8039896,2.9840488,2.6497815,2.5553124,2.8895297,3.1423566,2.5047584,2.6684787,2.650312,2.7015476,2.7313766,1.913899,0.35650688,3.0105865,2.6207018,0.36636895,0.057293013
201208,7.291492,7.541031,6.8411274,6.3102503,7.2329764,6.988979,7.1513,7.050171,6.887043,7.253702,6.664,6.9786916,6.872702,7.4182425,7.25613,7.189948,6.087047,7.216013,7.411198,6.906443,6.56552,6.914053,7.782546,6.3958883,6.425613,6.923252,6.752429,6.916721,6.11376,7.6704574,6.962243,7.854954,7.173283,6.5678773,6.9144435,7.559267,6.5610113,6.8028836,6.9050674,6.4669633,7.31946,6.5262194,7.2141347,6.123041,6.46483,6.7764115,6.732601,6.7498403,6.759245,7.1783633,7.0170417,6.8622127,7.5805163,1.992241,6.626126,7.022272,7.1128287,7.2472525,7.019161,6.926467,6.4973826,7.3413167,7.264382,6.848672,6.4508896,7.2754664,7.518409,6.87333,6.8871875,5.0069437,7.3585224,6.7983975,3.1682444,0.010683734
201209,4.8400655,4.891639,4.4481177,4.0801935,4.7853827,4.6259108,4.7865887,3.9612741,4.3731065,4.37696,4.317956,4.2131867,4.206937,4.640333,4.544705,4.908572,3.5446472,4.541175,4.714731,4.3673906,4.296161,4.5790825,4.978502,3.838266,4.1455073,4.526491,4.4138002,4.3143225,4.2171755,4.7680235,4.7757335,4.778124,4.683121,4.1570463,4.4341307,4.36506,4.0633063,3.8619654,4.1882725,3.9893858,4.6831183,4.1882615,4.331355,3.425189,4.0723696,3.9554586,4.222712,4.3105745,4.0250473,4.6308856,4.6338425,4.113054,4.4454045,0.160933,3.9070766,4.489247,4.7633424,4.513216,4.7110853,4.175253,4.1823354,4.657917,4.6183286,4.337625,4.194986,4.5696177,4.6777973,4.358557,3.6005857,0.5309472,4.686034,4.188212,0.19203238,0.034273993
201210,2.216316,1.7978709,1.7929776,1.6083088,1.5861892,1.9146795,2.4272099,1.310323,1.4482142,1.7496564,1.5597001,1.4591072,1.2592899,1.4964749,1.6167747,2.0929363,1.3550713,1.6943822,1.6582285,1.6867247,1.6838348,1.8023684,1.604867,1.3314068,1.730754,1.6149946,1.588705,1.4844329,1.5271283,1.6880257,1.8307728,1.6142766,1.6890246,1.4167659,1.387155,1.604551,1.5455928,1.3346223,1.5448458,1.7285916,1.6495214,1.5272341,1.5406023,1.1782063,1.6829002,1.2276473,1.3504349,1.4665037,1.4840307,1.527072,1.6021371,1.5419382,1.4422241,0.37026754,1.30242,1.6263806,1.7339351,1.5716219,1.702664,1.3581413,1.520648,1.5847796,1.6316568,1.3540728,1.5596998,1.5829467,1.7796537,1.6284666,1.0123017,0.24667193,1.6324245,1.4325061,0.7810212,0.06686933
201211,7.3523755,7.631167,6.8574257,6.494994,7.3721905,7.0798526,7.265455,6.94313,6.8913083,7.300289,6.7586546,6.905834,6.9876637,7.4609194,7.212362,7.12455,6.117185,7.3675146,7.3420534,7.009301,6.518734,6.905857,7.9598007,6.39078,6.380698,6.8153067,6.8387246,7.074632,6.212813,7.670658,7.0351567,7.723834,7.3331847,6.652067,6.903368,7.562744,6.468534,6.818911,6.941618,6.609534,7.3009586,6.538566,7.05823,6.3125606,6.4898696,6.8107133,6.7886224,6.7581534,6.6937237,7.2946644,7.15131,6.9663324,7.7621727,1.8310957,6.619389,6.7431846,7.185905,6.931537,7.1463127,6.738669,6.34447,7.399984,7.1944337,6.738264,6.5425735,7.3108244,7.3365593,7.012996,6.7813783,5.0427065,7.2517123,6.6596994,3.7561288,0.009531419
201212,2.0330942,1.6740702,1.7811905,1.7246764,1.8700052,1.9957322,2.274686,1.4653335,1.4927232,1.7770592,1.6992917,1.571985,1.3868004,1.6803864,1.7475328,1.9436628,1.1827415,1.6805544,1.6415586,2.0269518,1.645538,1.9425287,1.7490059,1.3482969,1.6617588,1.6554277,1.7390103,1.5279161,1.6765977,1.5835791,1.9635535,1.8696773,1.9513229,1.6099921,1.5308559,1.8667141,1.7166915,1.2466668,1.5708961,1.8399783,1.7195626,1.5907254,1.5013902,1.2074527,1.7853386,1.2136099,1.6392617,1.3705009,1.4970064,1.5643948,1.5001549,1.7727358,1.6558537,0.56412834,1.1978736,1.5961206,1.6778437,1.6220022,1.8698708,1.5278648,1.4943466,1.6244172,1.8452833,1.6544679,1.6224794,1.6220738,1.6578792,1.6270036,1.2755482,0.31727725,1.639291,1.5858347,0.35245612,0.056470275
201301,0.7943302,0.4556062,0.5064229,0.46835428,0.46178415,0.6310858,0.68952245,0.32578874,0.25211447,0.7967784,0.32713145,0.52602607,0.41931406,0.3317613,0.6225122,0.542843,0.42395684,0.54175603,0.3282876,0.46977043,0.5627923,0.59528786,0.36695805,0.4985972,0.43282485,0.3468329,0.49709678,0.56436145,0.39833543,0.4272465,0.4909277,0.47180974,0.6379206,0.337941,0.39900404,0.64996034,0.5557621,0.40623122,0.26680505,0.71878374,0.30342484,0.364977,0.31885988,0.42758644,0.5543821,0.30331558,0.3756232,0.30480298,0.46935868,0.32782182,0.31629658,0.34312785,0.35207173,0.22886412,0.36439762,0.34358042,0.2876642,0.5047077,0.4666408,0.3660537,0.35554588,0.26479807,0.3108057,0.2649666,0.27537107,0.2808391,0.2994969,0.3302998,0.32708868,0.07501025,0.2750927,0.27899036,0.092746556,0.019150533
201302,1.5300504,1.0025826,1.0418527,0.9443874,1.0116181,1.3355521,1.846704,0.77401304,0.9023274,1.4791403,0.89260006,0.93367124,0.79404527,0.9846455,1.0843595,1.2456163,0.8459831,1.3381922,1.0281408,1.1966577,1.2688951,1.4758899,0.92848855,0.8525598,1.1320174,1.1244609,1.0259993,1.1956398,1.0930364,0.9555119,1.1804864,1.1182351,1.1164802,0.8398105,0.80611426,1.30393,0.9568388,0.88983935,0.89421684,1.1883137,0.9628855,0.88843936,1.0480199,0.8158011,1.0900377,0.77532357,0.909926,0.841137,1.1007379,0.85269433,0.8545836,0.79669076,1.0722995,0.52993655,0.71834195,0.818704,0.8991367,0.9528282,1.1178945,0.8711982,1.0183694,0.91146964,0.92301303,1.0223212,0.79248714,0.8309361,1.0923254,0.7967385,0.8253646,0.19958855,0.91007775,0.9530232,0.6391581,0.03655025
201303,3.1771345,2.982474,2.6300707,2.524283,2.8489442,3.0484922,3.1834133,2.2701962,2.6883278,2.6540346,2.798189,2.4069972,2.6417153,2.834252,2.9943001,3.2895417,2.408297,2.8644397,2.8036838,2.7529397,2.6633992,3.0746818,3.0576408,2.1545854,2.675791,3.0032303,2.7521746,2.6984007,2.5744765,2.986371,3.1287022,2.9233532,2.9108665,2.506451,2.5118377,2.6288788,2.591623,2.2257087,2.4734762,2.4679322,2.8917434,2.6707592,2.7541838,1.9866142,2.814377,2.3952758,2.5219622,2.591297,2.5070214,2.7347395,2.9420831,2.5906417,2.7710094,0.42596745,2.2388065,2.853251,3.0555804,2.8613927,2.9372754,2.5484889,2.739112,2.8724902,2.9418168,2.64894,2.628336,2.8255298,2.755241,2.6931407,1.9279432,0.2871917,2.9377813,2.6280434,0.28983837,0.046848156
201304,0.3562158,0.17093314,0.35465392,0.19312295,0.22551264,0.2899374,0.27346265,0.31257293,0.34851214,0.6219798,0.23744503,0.3326432,0.14273137,0.1456634,0.17825337,0.19417128,0.14968103,0.33086398,0.15446569,0.26743233,0.2819691,0.2017153,0.13750933,0.2577183,0.30486354,0.13484403,0.25938573,0.22541083,0.14137624,0.13866216,0.1429013,0.26159778,0.35401574,0.1675722,0.10438465,0.3684679,0.15024936,0.15531166,0.12302261,0.28404668,0.17485318,0.1341638,0.14830454,0.10794634,0.16330722,0.14312935,0.10462208,0.101777434,0.1394196,0.3374305,0.20013176,0.17457765,0.11148535,0.56593883,0.16346844,0.14989758,0.12379173,0.16242258,0.16512173,0.06651753,0.19629353,0.13690065,0.10398112,0.24558786,0.099270634,0.06288421,0.084269986,0.09081949,0.25316364,0.07796387,0.121738136,0.2101168,0.081763856,0.03669843
201305,0.16760954,0.12955153,0.28435814,0.10698525,0.18008783,0.21681371,0.22008806,0.22604401,0.27438745,0.4799182,0.123295724,0.2619516,0.052073747,0.072645746,0.09986332,0.11057045,0.114676975,0.24990311,0.08637372,0.20573129,0.23516084,0.12510984,0.0715448,0.15485974,0.2537244,0.12044134,0.16897175,0.14386083,0.067369245,0.108212896,0.069246836,0.23596226,0.20866747,0.088431545,0.070515834,0.32276958,0.0712629,0.11734133,0.10602631,0.26049912,0.13538308,0.064185046,0.0908419,0.0785626,0.16888306,0.072311506,0.10317549,0.07085809,0.08709277,0.18897456,0.08052539,0.098187566,0.08629274,0.21937433,0.09794996,0.094887346,0.06736511,0.079180546,0.10958131,0.08142914,0.14181082,0.055642977,0.057197735,0.16236971,0.07529232,0.033009864,0.08765198,0.07076032,0.1160696,0.056176238,0.074153885,0.13824867,0.073366046,0.021091867
201306,0.2939396,0.25197303,0.19171974,0.19070807,0.14735256,0.37715456,0.49842668,0.19702855,0.2581391,0.5438214,0.17505531,0.19747463,0.15797442,0.18003456,0.21269196,0.23375502,0.17434947,0.29869226,0.16745369,0.3010907,0.21678327,0.2500162,0.1586262,0.2504285,0.3483131,0.26314107,0.2466233,0.2503311,0.21748565,0.17246394,0.20472287,0.4075202,0.16607088,0.14930817,0.15741836,0.42592138,0.24157426,0.18264514,0.12318616,0.39052907,0.17766139,0.22616884,0.24423069,0.11390069,0.34107494,0.13234289,0.14783676,0.14981602,0.1759202,0.18223886,0.22891282,0.21808778,0.11534938,0.121022284,0.17411844,0.12653895,0.18193969,0.1860449,0.20560436,0.16871995,0.25381818,0.192407,0.117693305,0.20020339,0.16520949,0.13344002,0.21699913,0.11212935,0.18452622,0.036562834,0.15553576,0.09388467,0.049313728,0.025423093
201307,0.47890523,0.4232144,0.44542438,0.4865517,0.35120136,0.54528904,0.7504534,0.29597118,0.30703738,0.8739663,0.3885886,0.5181008,0.40146703,0.26258177,0.41286162,0.43719387,0.46443734,0.49119574,0.29953513,0.5700181,0.50555146,0.48901123,0.29850605,0.4227385,0.49704343,0.36838078,0.5176504,0.45424917,0.32975018,0.30531305,0.34342247,0.5993556,0.59137064,0.42589596,0.22234386,0.73004717,0.45022085,0.3157277,0.2907872,0.75534546,0.27390522,0.3627332,0.3405688,0.31263602,0.5241035,0.24673186,0.28825614,0.3369034,0.318446,0.33697137,0.38223907,0.468029,0.3031504,0.19276011,0.30886748,0.3597074,0.25964805,0.40069383,0.3740349,0.27843937,0.28305113,0.36835068,0.3026881,0.41229212,0.24758533,0.31879166,0.23003523,0.29794297,0.23676217,0.11481363,0.2541804,0.28347436,0.14467564,0.014488528
201308,0.23069537,0.13715596,0.12958753,0.14877579,0.08562423,0.2412362,0.3123739,0.15066631,0.15760875,0.44232193,0.105818324,0.20379597,0.057005454,0.054848436,0.21167739,0.17493945,0.09953281,0.35629952,0.12210597,0.14174908,0.1356426,0.08939114,0.10791505,0.1813077,0.23482849,0.11342069,0.15935093,0.1671452,0.16334191,0.1202017,0.1304922,0.20983249,0.2976153,0.11316727,0.06947671,0.30219582,0.11259345,0.10469547,0.086479746,0.29853064,0.11930271,0.13293414,0.18791382,0.11249852,0.19664337,0.075672776,0.12622193,0.06880811,0.050810225,0.13068739,0.13444595,0.13447545,0.06816021,0.09663973,0.1337269,0.1088828,0.043329876,0.133002,0.14353664,0.096843645,0.14310876,0.08655167,0.110254616,0.10635399,0.09955159,0.102011204,0.12661621,0.077883504,0.10789324,0.021323772,0.07703688,0.08086873,0.05459477,0.009501693
201309,0.6506284,0.48091406,0.56382245,0.40801474,0.41827866,0.5947539,0.90013134,0.40613535,0.3701958,0.95785075,0.42335013,0.6063001,0.3870972,0.27898335,0.36462244,0.501454,0.39896476,0.5594376,0.28988552,0.5695034,0.4160071,0.5518611,0.27102083,0.48575187,0.5371903,0.43846348,0.46974328,0.3878737,0.36564714,0.2979414,0.35292423,0.6559241,0.7404165,0.37854955,0.32855698,0.7416829,0.34562933,0.35519695,0.30049378,0.6002942,0.35096264,0.2866097,0.33088326,0.35386,0.45061487,0.39409372,0.4439269,0.34539258,0.36117876,0.397007,0.53459877,0.36479476,0.41502526,0.1891848,0.33147702,0.44605586,0.2525339,0.4525211,0.42527947,0.32315293,0.5035721,0.26526356,0.27679485,0.39756122,0.2420693,0.2754864,0.35199744,0.35259038,0.50024074,0.14512381,0.2823502,0.2966719,0.17882949,0.01949251
201310,0.47732475,0.42400756,0.53992,0.34485814,0.39184406,0.53379333,0.62142664,0.29204223,0.30621988,0.72839016,0.3200118,0.3312834,0.20972623,0.26979917,0.28879523,0.40633613,0.20619737,0.2587611,0.2648413,0.38425127,0.33254054,0.3489302,0.26998693,0.33641875,0.4686585,0.21130279,0.38695124,0.3949485,0.26196277,0.28527156,0.3596575,0.48063853,0.49770057,0.24870662,0.32451636,0.57439494,0.30310512,0.35093686,0.2629824,0.52073455,0.3358085,0.2603669,0.26058275,0.22915046,0.41798976,0.2819683,0.2751457,0.25832015,0.28030366,0.21722794,0.29057586,0.36047804,0.27042747,0.09857824,0.2832811,0.2791474,0.25121424,0.25143394,0.33077416,0.2206371,0.29754657,0.22472566,0.24761212,0.30442098,0.25637716,0.2583949,0.32598138,0.30960676,0.31365883,0.13568924,0.23676777,0.23295684,0.088861816,0.020798564
201311,4.8051395,4.9731226,4.4802146,4.065891,4.912543,4.825847,4.9250484,4.239813,4.320163,4.5836077,4.513335,4.380631,4.4341154,4.8151608,4.656704,5.0700197,4.002562,4.7713714,5.0605326,4.506341,4.3038363,4.8015714,5.1019807,3.9900293,4.2081456,4.52507,4.3236437,4.452466,4.261962,4.8837266,4.882186,4.956937,4.669149,4.265613,4.538605,4.5369444,4.21626,4.0019174,4.338719,4.2288027,4.962981,4.3086987,4.4706864,3.7795677,4.3116446,4.2429185,4.022624,4.4490733,4.369254,4.6455293,4.7179513,4.3337026,4.862294,0.14091563,4.2535706,4.6243553,4.809007,4.4345946,4.876974,4.3460355,4.275686,4.813307,4.880378,4.418952,4.2633443,4.7619743,4.936453,4.5572977,4.0473857,0.8234127,4.755564,4.2924757,0.31586435,0.03173291
201312,0.5256798,0.36774674,0.5151845,0.43229535,0.4016035,0.6506366,0.6660372,0.3936531,0.3344455,0.6851545,0.47949034,0.5448113,0.24761675,0.28407893,0.3871004,0.41656786,0.25491083,0.34948796,0.37697807,0.57324415,0.55174285,0.40066168,0.29162544,0.35000473,0.56166965,0.3167384,0.4350702,0.4594837,0.4095835,0.28263178,0.4271534,0.6058251,0.46704495,0.40997967,0.39605522,0.60632616,0.35363707,0.35637203,0.29192412,0.48936623,0.46936417,0.33708116,0.35419965,0.24546774,0.41953894,0.29006153,0.39461938,0.37891316,0.50056636,0.29660362,0.361454,0.40946558,0.28394404,0.15345751,0.3535574,0.34782457,0.30212477,0.4224294,0.35846895,0.4456309,0.3527789,0.41495934,0.359273,0.3811177,0.3849496,0.36667013,0.30923867,0.3933281,0.26196983,0.1467032,0.39629808,0.38378018,0.102165945,0.014902558
201401,0.3380476,0.20344733,0.25974718,0.25254706,0.1403569,0.33334562,0.35166013,0.18812929,0.1262589,0.42577308,0.21202914,0.32443783,0.16202714,0.17074867,0.23216209,0.25627005,0.19502379,0.2461405,0.19358104,0.43313596,0.2412013,0.16698042,0.16751368,0.2142484,0.2793239,0.14664914,0.24389036,0.38288197,0.15872875,0.21440248,0.30761895,0.32235286,0.37402678,0.18026973,0.15645123,0.29833207,0.20259908,0.18577786,0.19480264,0.35560858,0.16583514,0.2543201,0.20227107,0.21054,0.20876639,0.1905061,0.17530587,0.18318036,0.16291134,0.19062614,0.19195788,0.21667275,0.13486747,0.16239016,0.19951057,0.20089436,0.16784285,0.19925871,0.13676189,0.18685639,0.16020755,0.18526691,0.16286418,0.15101038,0.21087207,0.17682509,0.22056633,0.2138766,0.18153957,0.13288799,0.21674007,0.1741091,0.06646639,0.020891855
201402,0.45022517,0.1982853,0.53236014,0.23637691,0.37178126,0.3581355,0.37262473,0.26252124,0.38129044,0.5865755,0.36819482,0.41481936,0.16933848,0.26179177,0.25837135,0.20011902,0.21883322,0.1994998,0.20382759,0.4174722,0.37737548,0.23640725,0.16231646,0.2679665,0.36763665,0.16506428,0.36583406,0.31163415,0.22221293,0.22355716,0.27174997,0.37707612,0.6808403,0.25634685,0.14947471,0.45003298,0.29251668,0.29549247,0.24889618,0.44825944,0.18673982,0.16192925,0.18618369,0.21483864,0.26646906,0.23532991,0.21785511,0.2016384,0.21264331,0.36587334,0.27033645,0.31671396,0.21736065,0.25947547,0.18875048,0.23872407,0.18533655,0.22666639,0.22158249,0.18392852,0.1703294,0.19919337,0.09866823,0.2424075,0.13739258,0.16003738,0.19168824,0.18361902,0.2392669,0.10227658,0.17033386,0.20885357,0.08495582,0.0443199
201403,0.38419092,0.396537,0.6382641,0.22394569,0.3541977,0.38660693,0.4903951,0.34460312,0.36999768,0.7198581,0.50935113,0.54922694,0.21237451,0.233705,0.34374914,0.30845153,0.28624973,0.35761988,0.24167149,0.5150504,0.5130898,0.41725805,0.20382288,0.3485813,0.47042724,0.21676105,0.46299177,0.41034833,0.31603527,0.26090837,0.35651392,0.50178534,0.625352,0.33257213,0.21641533,0.58713514,0.3649454,0.38507974,0.24411346,0.46642065,0.25370285,0.2957807,0.24706247,0.22390674,0.37344593,0.35716757,0.26099318,0.23049718,0.29237968,0.38910818,0.28659266,0.4203595,0.17507645,0.3701072,0.25836143,0.27093863,0.3259672,0.34206894,0.29340765,0.28415373,0.2284644,0.26987717,0.20041007,0.3690264,0.19987363,0.17192109,0.22211832,0.20450935,0.34680474,0.13658345,0.1936543,0.27085888,0.115400344,0.070071094
